Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.25907015800476074;0-2;LSB bit-flip
load_time;rtld.c;216;0.2716701030731201;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.2835419178009033;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.7027547359466553;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8955249786376953;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8291487693786621;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.19107675552368164;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.7044885158538818;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.16689348220825195;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7263391017913818;0-2;LSB bit-flip
load_time;rtld.c;216;0.2535231113433838;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.44170618057250977;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.8752493858337402;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.31855177879333496;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.47716450691223145;0-2;LSB bit-flip
load_time;rtld.c;216;1.1454041004180908;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.17278480529785156;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.46998167037963867;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.24118947982788086;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.6261894702911377;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.4382445812225342;0-2;LSB bit-flip
load_time;rtld.c;216;0.6231546401977539;0-2;LSB bit-flip
version_info;rtld.c;747;0.9484562873840332;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.48599720001220703;0-2;LSB bit-flip
start_time;rtld.c;217;0.18102025985717773;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0820448398590088;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0009033679962158;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.0418837070465088;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8140008449554443;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6276512145996094;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.131354570388794;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.31895923614501953;0-2;LSB bit-flip
library_path;rtld.c;743;0.283095121383667;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.4098055362701416;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.26812028884887695;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.8267498016357422;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.947185754776001;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9323074817657471;0-2;LSB bit-flip
version_info;rtld.c;747;0.6179780960083008;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.49140453338623047;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.37720298767089844;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.33761000633239746;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.6807694435119629;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8854167461395264;0-2;LSB bit-flip
version_info;rtld.c;747;0.9003396034240723;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.8177602291107178;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7770884037017822;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8472366333007812;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.4559438228607178;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9565339088439941;0-2;LSB bit-flip
file_size;rtld.c;794;0.9077496528625488;0-2;LSB bit-flip
load_time;rtld.c;216;0.20056891441345215;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.6216535568237305;0-2;LSB bit-flip
filename;binary_search.c;37;0.7639970779418945;0-2;LSB bit-flip
start_time;rtld.c;217;0.6650130748748779;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.0174851417541504;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.6758830547332764;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.32578182220458984;0-2;LSB bit-flip
load_time;rtld.c;216;0.3050518035888672;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.917382001876831;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.4092264175415039;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.48061466217041016;0-2;LSB bit-flip
load_time;rtld.c;216;0.5265874862670898;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7869443893432617;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7350730895996094;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.28444695472717285;0-2;LSB bit-flip
load_time;rtld.c;216;0.4909682273864746;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.5236945152282715;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.6974773406982422;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.7642116546630859;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.20336294174194336;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.24504399299621582;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.6988234519958496;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.087986707687378;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.3005974292755127;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.46950364112854004;0-2;LSB bit-flip
start_time;rtld.c;217;1.0229814052581787;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.8395335674285889;0-2;LSB bit-flip
start_time;rtld.c;217;0.9739036560058594;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.2835500240325928;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.6218409538269043;0-2;LSB bit-flip
start_time;rtld.c;217;0.4514164924621582;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.22844624519348145;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.4813249111175537;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7555863857269287;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5537350177764893;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.0965561866760254;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.8399178981781006;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.34247374534606934;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.4091956615447998;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.3695993423461914;0-2;LSB bit-flip
library_path;rtld.c;743;0.8709716796875;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.7934279441833496;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.4688875675201416;0-2;LSB bit-flip
version_info;rtld.c;747;1.0379230976104736;0-2;LSB bit-flip
version_info;rtld.c;747;0.9992146492004395;0-2;LSB bit-flip
start_time;rtld.c;217;0.6588146686553955;0-2;LSB bit-flip
version_info;rtld.c;747;1.137977123260498;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.4597339630126953;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.6164987087249756;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.5569181442260742;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5367746353149414;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8063621520996094;0-2;LSB bit-flip
preload_file;rtld.c;1551;1.0457313060760498;0-2;LSB bit-flip
audit_list;rtld.c;124;0.4795708656311035;0-2;LSB bit-flip
audit_list;rtld.c;124;0.8904709815979004;0-2;LSB bit-flip
library_path;rtld.c;743;0.9861671924591064;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.9673633575439453;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.878328800201416;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.5531303882598877;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.1191680431365967;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.42166829109191895;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.7914299964904785;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.03544020652771;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8466212749481201;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.7884840965270996;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.8680915832519531;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4588286876678467;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.5695841312408447;0-2;LSB bit-flip
start_time;rtld.c;217;0.5120575428009033;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0449182987213135;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5823431015014648;0-2;LSB bit-flip
start_time;rtld.c;217;0.2959930896759033;0-2;LSB bit-flip
start_time;rtld.c;217;0.6800470352172852;0-2;LSB bit-flip
audit_list;rtld.c;124;0.9194235801696777;0-2;LSB bit-flip
library_path;rtld.c;743;0.18588924407958984;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0009729862213135;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.8449456691741943;0-2;LSB bit-flip
version_info;rtld.c;747;0.48429107666015625;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.43529391288757324;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.6064140796661377;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5278387069702148;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0680360794067383;0-2;LSB bit-flip
file_size;rtld.c;794;0.7685673236846924;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.9442687034606934;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.3955416679382324;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.871483564376831;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3589906692504883;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.5044689178466797;0-2;LSB bit-flip
version_info;rtld.c;747;0.5008537769317627;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6954071521759033;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.33823394775390625;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.42527008056640625;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8026113510131836;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.8332879543304443;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5084400177001953;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.671107292175293;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.6803689002990723;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.33710169792175293;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.69535231590271;0-2;LSB bit-flip
load_time;rtld.c;216;0.8788774013519287;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.18383097648620605;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.0054302215576172;0-2;LSB bit-flip
load_time;rtld.c;216;0.2929706573486328;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.9121637344360352;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.5878450870513916;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.0534284114837646;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.27506351470947266;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.40592336654663086;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3635859489440918;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.9005007743835449;0-2;LSB bit-flip
audit_list;rtld.c;124;0.48828625679016113;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.0910308361053467;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.6081833839416504;0-2;LSB bit-flip
audit_list;rtld.c;124;0.3663175106048584;0-2;LSB bit-flip
start_time;rtld.c;217;0.521970272064209;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0787487030029297;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.35015368461608887;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.2808699607849121;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.8625650405883789;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.23094725608825684;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.9612915515899658;0-2;LSB bit-flip
version_info;rtld.c;747;0.23456788063049316;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.1589345932006836;0-2;LSB bit-flip
load_time;rtld.c;216;0.5536222457885742;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.49302196502685547;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.5761067867279053;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.17467665672302246;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.8693208694458008;0-2;LSB bit-flip
audit_list;rtld.c;124;0.8105168342590332;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.726489782333374;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5907700061798096;0-2;LSB bit-flip
load_time;rtld.c;216;0.16753125190734863;0-2;LSB bit-flip
load_time;rtld.c;216;0.4010469913482666;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.3510875701904297;0-2;LSB bit-flip
audit_list;rtld.c;124;1.0579075813293457;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.842583417892456;0-2;LSB bit-flip
start_time;rtld.c;217;0.6685793399810791;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6575331687927246;0-2;LSB bit-flip
load_time;rtld.c;216;0.30176448822021484;0-2;LSB bit-flip
load_time;rtld.c;216;0.6294205188751221;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.3298664093017578;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.3732454776763916;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.9029977321624756;0-2;LSB bit-flip
audit_list;rtld.c;124;0.7111289501190186;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.7317395210266113;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1010048389434814;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6658551692962646;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.7340435981750488;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8364109992980957;0-2;LSB bit-flip
audit_list;rtld.c;124;0.9916694164276123;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.9461383819580078;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.3359551429748535;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.40154337882995605;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.0224294662475586;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5344054698944092;0-2;LSB bit-flip
library_path;rtld.c;743;0.24583101272583008;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.21479392051696777;0-2;LSB bit-flip
audit_list;rtld.c;124;0.4233686923980713;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.7641973495483398;0-2;LSB bit-flip
num_search;binary_search.c;50;0.6720600128173828;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.1252217292785645;0-2;LSB bit-flip
audit_list;rtld.c;124;0.625847578048706;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.9376344680786133;0-2;LSB bit-flip
start_time;rtld.c;217;0.24277329444885254;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0387251377105713;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5351929664611816;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.4517171382904053;0-2;LSB bit-flip
start_time;rtld.c;217;0.6832666397094727;0-2;LSB bit-flip
version_info;rtld.c;747;0.1726698875427246;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.1493215560913086;0-2;LSB bit-flip
version_info;rtld.c;747;0.7073378562927246;0-2;LSB bit-flip
file_size;rtld.c;794;1.0791239738464355;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.8311259746551514;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.011059284210205;0-2;LSB bit-flip
audit_list;rtld.c;124;0.18442344665527344;0-2;LSB bit-flip
start_time;rtld.c;217;0.196136474609375;0-2;LSB bit-flip
version_info;rtld.c;747;0.8908770084381104;0-2;LSB bit-flip
audit_list;rtld.c;124;0.2120678424835205;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.7479517459869385;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.4094510078430176;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.6306805610656738;0-2;LSB bit-flip
version_info;rtld.c;747;0.939619779586792;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.06990385055542;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.39212870597839355;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0825021266937256;0-2;LSB bit-flip
audit_list;rtld.c;124;0.924736499786377;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.2548685073852539;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.5564770698547363;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.6350581645965576;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.1090366840362549;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5052435398101807;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.5801546573638916;0-2;LSB bit-flip
library_path;rtld.c;743;0.8689556121826172;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.285616397857666;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8162376880645752;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8193936347961426;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.47232794761657715;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6762540340423584;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.44869470596313477;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.2888801097869873;0-2;LSB bit-flip
audit_list;rtld.c;124;0.7576463222503662;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.4557943344116211;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.27527284622192383;0-2;LSB bit-flip
library_path;rtld.c;743;0.9048635959625244;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7327210903167725;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.5706892013549805;0-2;LSB bit-flip
file_size;rtld.c;794;0.6259655952453613;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.9162073135375977;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.5871715545654297;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.7361631393432617;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.6565191745758057;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3117244243621826;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.8253369331359863;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.3108060359954834;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.47908973693847656;0-2;LSB bit-flip
library_path;rtld.c;743;0.7494354248046875;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.008542537689209;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.5217366218566895;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.4601001739501953;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.6133754253387451;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.78493332862854;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9500854015350342;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.8516788482666016;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8687460422515869;0-2;LSB bit-flip
version_info;rtld.c;747;1.1586248874664307;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.30553555488586426;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.27046728134155273;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.089512825012207;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.22451114654541016;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.6429977416992188;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.7424948215484619;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6386919021606445;0-2;LSB bit-flip
library_path;rtld.c;743;1.0901150703430176;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.24419784545898438;0-2;LSB bit-flip
file_size;rtld.c;794;0.48158717155456543;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.0754070281982422;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.7189047336578369;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.0122008323669434;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.9918115139007568;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.8928253650665283;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8286547660827637;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6105000972747803;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.7689743041992188;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.1323192119598389;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.4684622287750244;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6666219234466553;0-2;LSB bit-flip
version_info;rtld.c;747;0.600532054901123;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.681842565536499;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0864627361297607;0-2;LSB bit-flip
load_time;rtld.c;216;0.4509623050689697;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.7574255466461182;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.8844201564788818;0-2;LSB bit-flip
version_info;rtld.c;747;1.1140048503875732;0-2;LSB bit-flip
audit_list;rtld.c;124;0.5342669486999512;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9285120964050293;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.18860578536987305;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.9433927536010742;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.8841357231140137;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0534684658050537;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.9269747734069824;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7408201694488525;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.2082233428955078;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3380928039550781;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.6669175624847412;0-2;LSB bit-flip
audit_list;rtld.c;124;0.2308664321899414;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5559277534484863;0-2;LSB bit-flip
load_time;rtld.c;216;1.1494948863983154;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.30689382553100586;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.1466777324676514;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.20487689971923828;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.2545135021209717;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.5261573791503906;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6361789703369141;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.0212886333465576;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.0137465000152588;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.22936558723449707;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.19452500343322754;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5427231788635254;0-2;LSB bit-flip
library_path;rtld.c;743;0.16292309761047363;0-2;LSB bit-flip
audit_list;rtld.c;124;0.19509410858154297;0-2;LSB bit-flip
version_info;rtld.c;747;0.8101122379302979;0-2;LSB bit-flip
start_time;rtld.c;217;1.0154876708984375;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8055455684661865;0-2;LSB bit-flip
library_path;rtld.c;743;0.9297032356262207;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.43756675720214844;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5002279281616211;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.110985279083252;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.24648046493530273;0-2;LSB bit-flip
file_size;rtld.c;794;0.5623650550842285;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.9050743579864502;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.4882638454437256;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8966870307922363;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.1416490077972412;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.140916109085083;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.1925501823425293;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.17791008949279785;0-2;LSB bit-flip
load_time;rtld.c;216;0.5564243793487549;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.1037542819976807;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.025475025177002;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8539607524871826;0-2;LSB bit-flip
start_time;rtld.c;217;0.8476340770721436;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0040266513824463;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.463137149810791;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.6996698379516602;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.26617956161499023;0-2;LSB bit-flip
